Organism Scientific Name	Organism Common Name	Organism Qualifier	Taxonomy id	Assembly Name	Assembly Accession	Source	Annotation	Level	Contig N50	Size	Submission Date	Gene Count	BioProject	BioSample
Shigella flexneri		strain: 01600966	623	PDT002391292.1	GCA_042192205.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	21003	4041683	2024-09-24	4389	PRJNA315192	SAMN43879897
Shigella flexneri		strain: 01605027	623	PDT002391303.1	GCA_042192225.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	25889	4189785	2024-09-24	4376	PRJNA315192	SAMN43879909
Shigella flexneri		strain: 01605031	623	PDT002391290.1	GCA_042192285.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28915	4474613	2024-09-24	4576	PRJNA315192	SAMN43879898
Shigella flexneri		strain: PNUSAE194059	623	PDT002384070.1	GCA_042193295.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29894	4478638	2024-09-24	4616	PRJNA218110	SAMN43788244
Shigella flexneri		strain: PNUSAE194060	623	PDT002384062.1	GCA_042193965.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29893	4478398	2024-09-24	4619	PRJNA218110	SAMN43787942
Shigella flexneri		strain: PNUSAE199120	623	PDT002383805.1	GCA_042199145.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31306	4341450	2024-09-24	4467	PRJNA218110	SAMN43763934
Shigella flexneri		strain: PNUSAE199097	623	PDT002383785.1	GCA_042199305.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31881	4436316	2024-09-24	4610	PRJNA218110	SAMN43762448
Shigella flexneri		strain: 01601059	623	PDT002383160.1	GCA_042199965.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28670	5040242	2024-09-24	5264	PRJNA315192	SAMN43764073
Shigella flexneri		strain: 01600897	623	PDT002383144.1	GCA_042200105.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28914	4388598	2024-09-24	4533	PRJNA315192	SAMN43764054
Shigella flexneri		strain: 01599910	623	PDT002381891.1	GCA_042205485.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29047	4483161	2024-09-24	4566	PRJNA315192	SAMN43752091
Shigella flexneri		strain: 01599915	623	PDT002381890.1	GCA_042205505.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28338	4330485	2024-09-24	4449	PRJNA315192	SAMN43752089
Shigella flexneri		strain: 01599913	623	PDT002381886.1	GCA_042205605.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29801	4488113	2024-09-24	4626	PRJNA315192	SAMN43752075
Shigella flexneri		strain: 01599907	623	PDT002381881.1	GCA_042205685.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29611	4362809	2024-09-24	4468	PRJNA315192	SAMN43752054
Shigella flexneri		strain: 01599911	623	PDT002381871.1	GCA_042205965.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	27535	4359221	2024-09-24	4492	PRJNA315192	SAMN43751960
Shigella flexneri		strain: PNUSAE199069	623	PDT002381812.1	GCA_042207095.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	24837	4803349	2024-09-24	5000	PRJNA218110	SAMN43761477
Shigella flexneri		strain: PNUSAE199059	623	PDT002381534.1	GCA_042210325.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29049	4431819	2024-09-24	4591	PRJNA218110	SAMN43760712
Shigella flexneri		strain: PNUSAE199065	623	PDT002381491.1	GCA_042210825.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31187	4457105	2024-09-24	4588	PRJNA218110	SAMN43760545
Shigella flexneri		strain: PNUSAE198905	623	PDT002381325.1	GCA_042213545.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29082	4373310	2024-09-24	4513	PRJNA218110	SAMN43758936
Shigella flexneri		strain: PNUSAE198942	623	PDT002381283.1	GCA_042214125.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	25126	4531216	2024-09-24	4670	PRJNA218110	SAMN43758732
Shigella flexneri		strain: PNUSAE198944	623	PDT002381286.1	GCA_042214165.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	24837	4670401	2024-09-24	4863	PRJNA218110	SAMN43758733
Shigella flexneri		strain: PNUSAE198863	623	PDT002381093.1	GCA_042220505.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29043	4505609	2024-09-24	4628	PRJNA218110	SAMN43711200
Shigella flexneri		strain: PNUSAE198841	623	PDT002381060.1	GCA_042221265.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	34550	4532894	2024-09-24	4678	PRJNA218110	SAMN43694257
Shigella flexneri		strain: PNUSAE199364	623	PDT002392220.1	GCA_042224125.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31881	4410690	2024-09-25	4584	PRJNA218110	SAMN43908393
Shigella flexneri		strain: PNUSAE199365	623	PDT002392216.1	GCA_042224205.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30666	4444380	2024-09-25	4573	PRJNA218110	SAMN43908357
Shigella flexneri		strain: PNUSAE199362	623	PDT002392208.1	GCA_042224345.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29053	4501220	2024-09-25	4694	PRJNA218110	SAMN43908343
Shigella flexneri		strain: PNUSAE199294	623	PDT002392153.1	GCA_042225365.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29590	4742924	2024-09-25	4988	PRJNA218110	SAMN43907766
Shigella flexneri		strain: PNUSAE199345	623	PDT002391978.1	GCA_042228025.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30653	4394818	2024-09-25	4490	PRJNA218110	SAMN43906946
Shigella flexneri		strain: PNUSAE198838	623	PDT002380819.1	GCA_042229845.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29902	4473399	2024-09-25	4624	PRJNA218110	SAMN43588977
Shigella flexneri		strain: PNUSAE198832	623	PDT002380738.1	GCA_042230675.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	32129	4441746	2024-09-25	4605	PRJNA218110	SAMN43587357
Shigella flexneri		strain: PNUSAE198812	623	PDT002380735.1	GCA_042230735.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30298	4566810	2024-09-25	4715	PRJNA218110	SAMN43587354
Shigella flexneri		strain: PNUSAE198811	623	PDT002380733.1	GCA_042230755.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30864	4442530	2024-09-25	4580	PRJNA218110	SAMN43587353
Shigella flexneri		strain: PNUSAE198814	623	PDT002380732.1	GCA_042230795.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	32125	4426126	2024-09-25	4567	PRJNA218110	SAMN43587351
Shigella flexneri		strain: PNUSAE198791	623	PDT002380646.1	GCA_042231695.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	26109	4516535	2024-09-25	4723	PRJNA218110	SAMN43586437
Shigella flexneri		strain: PNUSAE198790	623	PDT002380619.1	GCA_042232265.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31599	4424711	2024-09-25	4584	PRJNA218110	SAMN43586420
Shigella flexneri		strain: PNUSAE198780	623	PDT002380280.1	GCA_042238975.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	34902	4578806	2024-09-25	4741	PRJNA218110	SAMN43585113
Shigella flexneri		strain: PNUSAE198736	623	PDT002379127.1	GCA_042244935.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	32143	4294768	2024-09-25	4431	PRJNA218110	SAMN43583645
Shigella flexneri		strain: PNUSAE198737	623	PDT002379119.1	GCA_042245115.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29082	4506332	2024-09-25	4670	PRJNA218110	SAMN43583623
Shigella flexneri		strain: PNUSAE199126	623	PDT002392597.1	GCA_042272545.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29798	4424853	2024-09-25	4555	PRJNA218110	SAMN43921842
Shigella flexneri		strain: PNUSAE199414	623	PDT002392693.1	GCA_042277265.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29082	4369253	2024-09-25	4518	PRJNA218110	SAMN43925445
Shigella flexneri		strain: PNUSAE199417	623	PDT002392687.1	GCA_042277315.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30666	4540886	2024-09-25	4704	PRJNA218110	SAMN43922984
Shigella flexneri		strain: PNUSAE199410	623	PDT002392646.1	GCA_042277845.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29418	4362656	2024-09-25	4508	PRJNA218110	SAMN43922301
Shigella flexneri		strain: PNUSAE199409	623	PDT002392620.1	GCA_042278185.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31146	4465404	2024-09-25	4589	PRJNA218110	SAMN43922299
Shigella flexneri		strain: PNUSAE199484	623	PDT002393087.1	GCA_042288805.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29893	4550809	2024-09-26	4706	PRJNA218110	SAMN43930731
Shigella flexneri		strain: PNUSAE199481	623	PDT002393078.1	GCA_042288985.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31881	4430124	2024-09-26	4580	PRJNA218110	SAMN43930725
Shigella flexneri		strain: PNUSAE199483	623	PDT002393077.1	GCA_042289005.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29329	4519256	2024-09-26	4692	PRJNA218110	SAMN43930736
Shigella flexneri		strain: PNUSAE199380	623	PDT002392963.1	GCA_042291185.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30298	4457632	2024-09-26	4568	PRJNA218110	SAMN43929893
Shigella flexneri		strain: PNUSAE199497	623	PDT002393658.1	GCA_042333415.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30297	4524670	2024-09-26	4650	PRJNA218110	SAMN43943491
Shigella flexneri		strain: PNUSAE199442	623	PDT002393981.1	GCA_042346595.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31881	4363830	2024-09-27	4525	PRJNA218110	SAMN43945308
Shigella flexneri		strain: PNUSAE199503	623	PDT002393942.1	GCA_042349065.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29082	4394637	2024-09-27	4548	PRJNA218110	SAMN43944679
Shigella flexneri		strain: PNUSAE199534	623	PDT002395888.1	GCA_042417695.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31599	4418751	2024-09-28	4559	PRJNA218110	SAMN43961547
Shigella flexneri		strain: PNUSAE199537	623	PDT002395898.1	GCA_042419555.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29510	4521196	2024-09-28	4688	PRJNA218110	SAMN43962236
Shigella flexneri		strain: PNUSAE199533	623	PDT002395867.1	GCA_042419705.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28188	4367696	2024-09-28	4508	PRJNA218110	SAMN43962286
Shigella flexneri		strain: PNUSAE199536	623	PDT002395861.1	GCA_042419775.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	32127	4408297	2024-09-28	4552	PRJNA218110	SAMN43962180
Shigella flexneri		strain: PNUSAE199535	623	PDT002395856.1	GCA_042419815.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31188	4409779	2024-09-28	4557	PRJNA218110	SAMN43962238
Shigella flexneri		strain: PNUSAE199530	623	PDT002395853.1	GCA_042419855.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	33529	4579614	2024-09-28	4732	PRJNA218110	SAMN43961545
Shigella flexneri		strain: PNUSAE199529	623	PDT002395850.1	GCA_042419895.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29894	4536362	2024-09-28	4692	PRJNA218110	SAMN43961511
Shigella flexneri		strain: PNUSAE199531	623	PDT002395848.1	GCA_042422475.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29049	4481134	2024-09-28	4662	PRJNA218110	SAMN43961540
Shigella flexneri		strain: 01609027	623	PDT002398454.1	GCA_042439175.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30014	4352135	2024-09-30	4475	PRJNA315192	SAMN43948432
Shigella flexneri		strain: 01608953	623	PDT002398436.1	GCA_042439495.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29799	4280816	2024-09-30	4360	PRJNA315192	SAMN43948381
Shigella flexneri		strain: 01609479	623	PDT002398437.1	GCA_042439505.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30088	4240315	2024-09-30	4300	PRJNA315192	SAMN43948385
Shigella flexneri		strain: 01609480	623	PDT002398429.1	GCA_042440145.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29236	4358500	2024-09-30	4474	PRJNA315192	SAMN43948367
Shigella flexneri		strain: 01608952	623	PDT002398416.1	GCA_042440455.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29043	4419621	2024-09-30	4548	PRJNA315192	SAMN43948354
Shigella flexneri		strain: 01609477	623	PDT002398408.1	GCA_042440515.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	33136	4329688	2024-09-30	4414	PRJNA315192	SAMN43948348
Shigella flexneri		strain: 01609478	623	PDT002398403.1	GCA_042441045.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29396	4481168	2024-09-30	4651	PRJNA315192	SAMN43948347
Shigella flexneri		strain: 01609448	623	PDT002398367.1	GCA_042441695.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28914	4469701	2024-09-30	4661	PRJNA315192	SAMN43948018
Shigella flexneri		strain: 01609037	623	PDT002398364.1	GCA_042441835.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28344	4476354	2024-09-30	4645	PRJNA315192	SAMN43948020
Shigella flexneri		strain: 01609039	623	PDT002398359.1	GCA_042442095.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28328	4336162	2024-09-30	4469	PRJNA315192	SAMN43948013
Shigella flexneri		strain: PNUSAE199579	623	PDT002400596.1	GCA_042507205.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28675	4544606	2024-10-02	4710	PRJNA218110	SAMN43994657
Shigella flexneri		strain: PNUSAE199578	623	PDT002400589.1	GCA_042513595.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	22412	4541208	2024-10-02	4734	PRJNA218110	SAMN43994653
Shigella flexneri		strain: PNUSAE199599	623	PDT002400724.1	GCA_042516955.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29733	4363871	2024-10-02	4499	PRJNA218110	SAMN44000563
Shigella flexneri		strain: PNUSAE199596	623	PDT002400702.1	GCA_042517295.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29638	4401543	2024-10-02	4557	PRJNA218110	SAMN44000488
Shigella flexneri		strain: PNUSAE199591	623	PDT002400675.1	GCA_042517995.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29082	4389963	2024-10-02	4534	PRJNA218110	SAMN44000480
Shigella flexneri		strain: 01613466	623	PDT002401692.1	GCA_042518035.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29788	4340312	2024-10-02	4465	PRJNA315192	SAMN43980181
Shigella flexneri		strain: 01613470	623	PDT002401655.1	GCA_042518055.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28298	4446875	2024-10-02	4628	PRJNA315192	SAMN43980132
Shigella flexneri		strain: 01612761	623	PDT002401687.1	GCA_042518085.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29049	4352477	2024-10-02	4488	PRJNA315192	SAMN43980168
Shigella flexneri		strain: 01612765	623	PDT002401632.1	GCA_042518115.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28664	4345918	2024-10-02	4513	PRJNA315192	SAMN43979990
Shigella flexneri		strain: PNUSAE199595	623	PDT002400660.1	GCA_042518455.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30584	4436481	2024-10-02	4604	PRJNA218110	SAMN44000471
Shigella flexneri		strain: 01605087	623	PDT002401706.1	GCA_042518875.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	24828	4058530	2024-10-02	4107	PRJNA315192	SAMN43981011
Shigella flexneri		strain: 01612762	623	PDT002401647.1	GCA_042519265.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29065	4515768	2024-10-02	4709	PRJNA315192	SAMN43980093
Shigella flexneri		strain: 01611701	623	PDT002401675.1	GCA_042520595.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28835	4446166	2024-10-02	4590	PRJNA315192	SAMN43980137
Shigella flexneri		strain: 01613474	623	PDT002401666.1	GCA_042520695.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29373	4493928	2024-10-02	4607	PRJNA315192	SAMN43980120
Shigella flexneri		strain: PNUSAE199642	623	PDT002401746.1	GCA_042552365.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28463	4415806	2024-10-02	4581	PRJNA218110	SAMN44006777
Shigella flexneri		strain: PNUSAE199640	623	PDT002401748.1	GCA_042553485.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31283	4447649	2024-10-02	4579	PRJNA218110	SAMN44006779
Shigella flexneri		strain: PNUSAE199641	623	PDT002401749.1	GCA_042555405.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30298	4433955	2024-10-02	4559	PRJNA218110	SAMN44006781
Shigella flexneri		strain: PNUSAE199656	623	PDT002401765.1	GCA_042561625.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28463	4423636	2024-10-02	4590	PRJNA218110	SAMN44007078
Shigella flexneri		strain: PNUSAE199648	623	PDT002401768.1	GCA_042562675.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29329	4383107	2024-10-02	4518	PRJNA218110	SAMN44007281
Shigella flexneri		strain: PNUSAE199684	623	PDT002401963.1	GCA_042576785.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29934	4446295	2024-10-02	4614	PRJNA218110	SAMN44011432
Shigella flexneri		strain: PNUSAE199687	623	PDT002401964.1	GCA_042576825.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31185	4560841	2024-10-02	4716	PRJNA218110	SAMN44011116
Shigella flexneri		strain: PNUSAE199685	623	PDT002401960.1	GCA_042576985.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29934	4510750	2024-10-02	4698	PRJNA218110	SAMN44011346
Shigella flexneri		strain: PNUSAE199683	623	PDT002401955.1	GCA_042577185.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29800	4355167	2024-10-02	4517	PRJNA218110	SAMN44011342
Shigella flexneri		strain: PNUSAE199681	623	PDT002401937.1	GCA_042577925.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28257	4343975	2024-10-02	4504	PRJNA218110	SAMN44011102
Shigella flexneri		strain: PNUSAE199649	623	PDT002401900.1	GCA_042579545.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	31185	4572118	2024-10-02	4738	PRJNA218110	SAMN44007159
Shigella flexneri		strain: PNUSAE199665	623	PDT002401878.1	GCA_042580165.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	32634	4345114	2024-10-03	4481	PRJNA218110	SAMN44007099
Shigella flexneri		strain: PNUSAE199692	623	PDT002402131.1	GCA_042592285.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30013	4534978	2024-10-03	4712	PRJNA218110	SAMN44012687
Shigella flexneri		strain: PNUSAE199690	623	PDT002402094.1	GCA_042592545.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29361	4557191	2024-10-03	4722	PRJNA218110	SAMN44012400
Shigella flexneri		strain: PNUSAE199705	623	PDT002402204.1	GCA_042593955.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29797	4499916	2024-10-03	4639	PRJNA218110	SAMN44012926
Shigella flexneri		strain: 01613477	623	PDT002402261.1	GCA_042594315.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	28092	4381443	2024-10-03	4540	PRJNA315192	SAMN44002529
Shigella flexneri		strain: PNUSAE199752	623	PDT002402654.1	GCA_042598315.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30297	4508836	2024-10-03	4669	PRJNA218110	SAMN44026845
Shigella flexneri		strain: PNUSAE199782	623	PDT002403125.1	GCA_042601395.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30298	4537906	2024-10-03	4679	PRJNA218110	SAMN44028720
Shigella flexneri		strain: PNUSAE199781	623	PDT002403116.1	GCA_042601545.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30317	4665725	2024-10-03	4830	PRJNA218110	SAMN44028600
Shigella flexneri		strain: PNUSAE199771	623	PDT002403013.1	GCA_042601845.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29082	4378608	2024-10-03	4519	PRJNA218110	SAMN44028582
Shigella flexneri		strain: PNUSAE198280	623	PDT002372918.1	GCA_042688625.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	34261	4411286	2024-10-07	4485	PRJNA218110	SAMN43549619
Shigella flexneri		strain: PNUSAE198287	623	PDT002372919.1	GCA_042688665.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	32127	4395296	2024-10-07	4485	PRJNA218110	SAMN43549617
Shigella flexneri		strain: PNUSAE198252	623	PDT002372684.1	GCA_042689645.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	33535	4459356	2024-10-07	4538	PRJNA218110	SAMN43548696
Shigella flexneri		strain: PNUSAE198142	623	PDT002372584.1	GCA_042689885.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	30298	4549531	2024-10-07	4640	PRJNA218110	SAMN43548312
Shigella flexneri		strain: PNUSAE199799	623	PDT002403551.1	GCA_042696015.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29468	4532067	2024-10-07	4672	PRJNA218110	SAMN44048139
Shigella flexneri		strain: PNUSAE199894	623	PDT002404333.1	GCA_042696465.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29800	4404182	2024-10-07	4547	PRJNA218110	SAMN44061693
Shigella flexneri		strain: PNUSAE199789	623	PDT002403539.1	GCA_042696985.1	GenBank	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Contig	29893	4508112	2024-10-07	4657	PRJNA218110	SAMN44048070
